index,account_id,lead_owner,company,website,source,source_group,deal_stage,is_won,is_closed,outcome_3class,target_multiclass,stage_ordinal,notes_sentiment,notes_word_count,notes_has_text
77148,0f8bcCE72ccB6fB,Joyce Pruitt,"Kelly, Pratt and Landry",http://sloan-boyd.com/,Cold Email,Outbound,Contacted,0,0,Open,3,3,0.0,7,1
77149,15f8AA7a421e666,Diamond Serrano,Huber Group,https://herman.info/,Networking Event,Events,Proposal Sent,0,0,Open,4,4,0.1,3,1
77150,D532E6eDEC56Ad6,Pam Tucker,Curtis LLC,http://johnston.net/,Purchased List,Outbound,New Lead,0,0,Open,0,0,0.0,6,1
77151,f883F06Aef50BD9,Eddie Moss,"Hernandez, Huff and Moore",https://www.love-davenport.net/,Chatbot,Inbound,On Hold,0,0,Open,6,6,0.0417,8,1
77152,d81fcC097aeDFE1,Hunter Bruce,"Patterson, Hampton and Schaefer",https://www.campbell.com/,Partner Program,Referral / Partner,On Hold,0,0,Open,6,6,0.0,6,1
77153,eE0B6F33Eb0ddfB,Adrienne Norman,Miles-Conway,http://www.douglas.com/,Social Media,Social Media,Closed Won,1,1,Won,7,7,0.5,5,1
77154,e8964bD9232DB0B,Clinton Esparza,Price Group,http://www.erickson.com/,Retargeting Ads,Paid Ads,Contacted,0,0,Open,3,3,-0.225,7,1
77155,bBaCB0F525c0853,Francisco Liu,"Logan, Padilla and Carney",http://mcneil-soto.com/,Podcast,Events,On Hold,0,0,Open,6,6,0.0,3,1
77156,Ab8feC5B0A2233e,Steve Andrews,"Tyler, Shea and Shields",https://www.molina-harrison.info/,Trade Show,Events,Disqualified,0,1,Lost,9,9,0.0,3,1
77157,ebfC8132b8EbaBf,Andres Jimenez,Michael LLC,http://www.graves.biz/,Referral,Referral / Partner,Disqualified,0,1,Lost,9,9,0.3591,4,1
77158,efEac84edC57e56,Caitlyn Vazquez,"Romero, Hansen and Cuevas",https://www.hampton.com/,Cold Email,Outbound,Closed Lost,0,1,Lost,8,8,0.0,7,1
77159,1F1F3975dAFceBb,Mia Woods,Wood Group,https://www.burch.com/,Trade Show,Events,On Hold,0,0,Open,6,6,0.0,3,1
77160,fA90ce3B9EdF6aC,Stephanie Mosley,Hanson Inc,http://lam-warner.com/,Organic Search (SEO),Inbound,Re-engagement,0,0,Open,1,1,0.0,4,1
77161,3eEfBA7FBFFcc2C,Ruth Peterson,"Wright, Gray and Andrade",https://www.hopkins.biz/,Webinars,Events,Contacted,0,0,Open,3,3,0.0,8,1
77162,54F7c0CdfcFF5AD,Anthony Terry,Huff LLC,https://choi.net/,LinkedIn Outreach,Outbound,On Hold,0,0,Open,6,6,0.0,3,1
77163,CE9bCeE525ea87D,Cassie Kerr,Mays-Booker,https://www.mcfarland-bennett.com/,Podcast,Events,Disqualified,0,1,Lost,9,9,0.0,7,1
77164,e071Ab89fFabBeB,Gary Austin,Leon-Esparza,http://www.dyer-leach.com/,Partner Program,Referral / Partner,New Lead,0,0,Open,0,0,0.0,3,1
77165,9e62D1d649c2Ba8,Duane Hughes,"Irwin, Meza and Scott",https://stuart.com/,Google Ads,Paid Ads,Negotiation,0,0,Open,5,5,-0.15,4,1
77166,Dc2307ccCc3cddF,Parker Wilcox,"Mcneil, Baird and Villarreal",http://www.cuevas.org/,Facebook Ads,Paid Ads,Proposal Sent,0,0,Open,4,4,-0.0568,7,1
77167,00605f7afB9f9B1,Karina King,Atkinson PLC,http://www.riggs-reese.com/,Other,Other,Re-engagement,0,0,Open,1,1,0.0,4,1
77168,5Ad2cF7CFaC66cF,Emily Compton,Davidson-Sanford,http://williams.org/,Cold Email,Outbound,Closed Lost,0,1,Lost,8,8,0.0,5,1
77169,eBdB33C0263cCdD,Dorothy Valentine,Rangel-Cole,https://www.benjamin.com/,Retargeting Ads,Paid Ads,Contacted,0,0,Open,3,3,0.0,3,1
77170,cAf3Df22d7Cc1cd,Joanne Skinner,Jordan-Kelly,https://www.morse.com/,Other,Other,Closed Lost,0,1,Lost,8,8,0.0,4,1
77171,EbccEB39c192fe5,Kristi Ewing,Pitts Group,http://summers-maldonado.com/,Cold Email,Outbound,Contacted,0,0,Open,3,3,0.4,7,1
77172,257aEda02fEBBa5,Jake Barnett,Leach-Merritt,https://munoz.org/,Organic Search (SEO),Inbound,Proposal Sent,0,0,Open,4,4,0.1,5,1
77173,D6aE82d79AFA6E2,Adrian Gonzales,Shannon-Mcpherson,http://www.davenport.org/,Google Ads,Paid Ads,Re-engagement,0,0,Open,1,1,-0.1875,5,1
77174,8d95e7Eaa08BfE3,Joseph Banks,Petersen-Case,https://www.bryant-barnes.com/,Content Marketing,Inbound,Closed Won,1,1,Won,7,7,0.0094,8,1
77175,AC2cAA36Ac887B8,Priscilla Hickman,Montoya Group,http://newman.info/,Referral,Referral / Partner,On Hold,0,0,Open,6,6,-0.1667,6,1
77176,6Ae9A3DDB2B4dDc,Howard Andrews,Fields-Bradley,http://www.wheeler.com/,Cold Email,Outbound,Contacted,0,0,Open,3,3,0.0,3,1
77177,cFC7043C42BB767,Joel Bush,Bowen-Conley,https://www.willis-matthews.net/,Facebook Ads,Paid Ads,Negotiation,0,0,Open,5,5,0.1571,7,1
77178,2e6Fa9Ce3DCE1dF,Clinton Sweeney,Avila Group,https://www.simpson-leblanc.info/,Chatbot,Inbound,New Lead,0,0,Open,0,0,0.0,5,1
77179,5D8eFab14c6F2A5,Jorge Nolan,Barnes-Gilbert,https://www.gill.com/,Organic Search (SEO),Inbound,Closed Won,1,1,Won,7,7,-0.0667,6,1
77180,caf87CeE8E2AFCc,Neil Martin,"Whitehead, Calhoun and Hampton",https://knapp.com/,Cold Call,Outbound,Disqualified,0,1,Lost,9,9,-0.075,7,1
77181,55F4928Ef5a91c6,Cassie Woodard,"Cook, Copeland and Sexton",https://www.mcintosh-david.com/,Google Ads,Paid Ads,Qualified,0,0,Open,2,2,0.1,6,1
77182,88AAAbcCffAb8b7,Regina Hendrix,Shepard Inc,http://www.hull.com/,Social Media,Social Media,On Hold,0,0,Open,6,6,0.0,8,1
77183,D390D56190B737d,Kelsey Becker,"Gay, Gallagher and Moreno",http://www.moreno.org/,Chatbot,Inbound,Proposal Sent,0,0,Open,4,4,0.0,5,1
77184,9F15Dfbe22E6bb6,Ariel Stanley,Alexander-Small,https://www.zhang.com/,Podcast,Events,Disqualified,0,1,Lost,9,9,0.0,4,1
77185,0aBB7885fFaBEEf,Donald Proctor,"Mullen, Graham and Ray",https://gillespie-braun.com/,Direct Traffic,Inbound,Closed Won,1,1,Won,7,7,0.0,3,1
77186,EEDfBaB323Fab3a,Jonathon Vazquez,Benton Inc,http://www.daniel-huerta.com/,Chatbot,Inbound,Contacted,0,0,Open,3,3,0.0,5,1
77187,D49c4e2f7dfb048,Marilyn Holmes,Clarke-Velez,http://www.nguyen-beck.org/,Direct Traffic,Inbound,Disqualified,0,1,Lost,9,9,0.2667,7,1
77188,C13dD653AEC091c,Jo Powell,Stein-Rowe,https://chen-carroll.com/,Chatbot,Inbound,On Hold,0,0,Open,6,6,0.0,5,1
77189,E28928691Ee4aEE,Stefanie Rasmussen,Nichols-Saunders,http://www.meyers-oneill.net/,Webinars,Events,New Lead,0,0,Open,0,0,0.0,3,1
77190,7E2819a6D4D7AE7,Ricky Hendrix,Guerra Ltd,http://www.hamilton-parrish.com/,Cold Call,Outbound,New Lead,0,0,Open,0,0,0.0,6,1
77191,1F63cFbEaF376df,Brian Hubbard,"Irwin, Duarte and Farley",https://proctor.org/,Cold Call,Outbound,New Lead,0,0,Open,0,0,0.1167,7,1
77192,59615dB503c81D5,Dorothy Morton,Pearson-Mahoney,https://www.leon-duncan.com/,Social Media,Social Media,Negotiation,0,0,Open,5,5,0.35,5,1
77193,66A9c2e7835dCEC,Colleen Conrad,"Kidd, Mosley and Dudley",https://stone.com/,Content Marketing,Inbound,Negotiation,0,0,Open,5,5,0.8,5,1
77194,6a6eCEBcad19b3B,Joe Bartlett,Allen PLC,http://www.ferrell-lester.com/,Organic Search (SEO),Inbound,Closed Won,1,1,Won,7,7,0.1667,5,1
77195,D73EDd0eF6F6a8A,Patrick Calderon,Petersen Group,https://www.hall-bean.info/,Purchased List,Outbound,Closed Won,1,1,Won,7,7,0.0,5,1
77196,d4253F529FFf183,Rebecca Blevins,Knapp and Sons,https://www.bernard-ramos.info/,Purchased List,Outbound,Contacted,0,0,Open,3,3,0.0,8,1
77197,cD59D6BaDb00826,Evelyn Wilson,Strong Group,http://noble-stevenson.com/,Content Marketing,Inbound,Proposal Sent,0,0,Open,4,4,0.0,4,1
77198,0D3D78AdE6EFc9d,Amy Cameron,"Chen, Reynolds and Shea",http://www.winters.com/,Content Marketing,Inbound,Re-engagement,0,0,Open,1,1,0.5,5,1
77199,e7C53BDdfD2dDE7,Mario Winters,"Glenn, Ferguson and Dodson",https://pollard.com/,Organic Search (SEO),Inbound,Closed Lost,0,1,Lost,8,8,0.0,4,1
77200,71ffB6Fd3Bdc191,Alexa Liu,Farrell LLC,http://www.mayer-cisneros.com/,Other,Other,Proposal Sent,0,0,Open,4,4,0.0,5,1
77201,46a9580A2047EBb,Neil Hartman,Carlson-Clark,https://garner-mcgee.biz/,LinkedIn Outreach,Outbound,Re-engagement,0,0,Open,1,1,0.0,3,1
77202,FBEBEaC48D7b95c,Kristi Mejia,"Ramsey, Hobbs and Pittman",https://glenn-woodward.com/,Cold Call,Outbound,Contacted,0,0,Open,3,3,0.0,7,1
77203,1ba454A33ff3fBC,Garrett Acosta,Booth LLC,https://www.klein-herring.com/,Direct Traffic,Inbound,Re-engagement,0,0,Open,1,1,0.0917,7,1
77204,BF6fbdFf952Dcd4,Jo Roth,Daniels-Chandler,http://www.mckinney.com/,LinkedIn Outreach,Outbound,Closed Lost,0,1,Lost,8,8,0.0,3,1
77205,5a6cD2fEE7B5c0D,Javier Mccarty,Reid and Sons,http://www.marshall.com/,Content Marketing,Inbound,New Lead,0,0,Open,0,0,-0.0833,6,1
77206,86ecBA606b0977f,Sonya Gray,Pollard PLC,https://www.hill-chang.org/,Other,Other,Closed Won,1,1,Won,7,7,0.0,5,1
77207,baE799E85aE6B0b,Rachel Bishop,Bishop LLC,http://www.carr.com/,Cold Call,Outbound,On Hold,0,0,Open,6,6,0.0,3,1
77208,CB2ac6599a5f8c4,Kyle Castro,Ruiz PLC,https://www.vang-archer.com/,Website Form,Inbound,Proposal Sent,0,0,Open,4,4,0.0,8,1
77209,BeA190FA6B9befa,Shawn Whitney,Morton-Bailey,https://www.gill.com/,Content Marketing,Inbound,Proposal Sent,0,0,Open,4,4,0.0,7,1
77210,dfe6d2CCFF71c9f,Jacob Macias,"Merritt, Stuart and Chambers",https://www.avery.org/,Retargeting Ads,Paid Ads,Disqualified,0,1,Lost,9,9,0.0292,6,1
77211,7cB162091fF033e,Brenda Reese,Taylor Group,https://rollins.com/,Partner Program,Referral / Partner,Negotiation,0,0,Open,5,5,0.0,6,1
77212,FCea768EccCDfe1,Seth Gibson,Nixon LLC,https://rivers.com/,Website Form,Inbound,Re-engagement,0,0,Open,1,1,0.0,7,1
77213,DcDebA3CbB0c9fE,Kaylee Cook,Shah Inc,http://www.kaiser.info/,Content Marketing,Inbound,Disqualified,0,1,Lost,9,9,0.0,3,1
77214,2b65CD6dF8c1dB1,Whitney Monroe,Meyers-Eaton,http://www.avila-khan.com/,Organic Search (SEO),Inbound,Qualified,0,0,Open,2,2,0.0,5,1
77215,8F0cA1f66A0a8F3,Hector Garner,Franklin-Mcgrath,https://www.barker.com/,Website Form,Inbound,Closed Lost,0,1,Lost,8,8,0.0,3,1
77216,DEafcbe3E30589e,Lorraine Barber,Lawson Ltd,http://www.malone.com/,Retargeting Ads,Paid Ads,Contacted,0,0,Open,3,3,0.4333,4,1
77217,5c3Ace8c2c94f44,Judith Stevens,Scott PLC,http://www.houston-morgan.com/,Retargeting Ads,Paid Ads,Closed Won,1,1,Won,7,7,0.2,7,1
77218,052EC9fF8dbA226,Katie Allison,"Armstrong, Boyle and Acosta",https://www.briggs.com/,Webinars,Events,Contacted,0,0,Open,3,3,-0.3,7,1
77219,12Beec8d04e775d,Emma Moyer,Orr-Garcia,http://lynch-frey.com/,LinkedIn Outreach,Outbound,Proposal Sent,0,0,Open,4,4,0.0,5,1
77220,F0D99c49Bddab6d,Warren Crosby,Diaz LLC,http://snow.org/,Trade Show,Events,New Lead,0,0,Open,0,0,0.3667,6,1
77221,c5CED1C2c9Cc026,Sean Deleon,Barker-Shaffer,https://oneal-roach.net/,Podcast,Events,Contacted,0,0,Open,3,3,0.2333,7,1
77222,c851C2df5a94729,Andrew Howard,Parker Group,https://terrell-mccarthy.com/,Trade Show,Events,Closed Won,1,1,Won,7,7,0.0,7,1
77223,32Be2FCdE6Fc4Eb,Paige Tran,Wade-Thornton,https://www.hendricks.com/,Cold Email,Outbound,New Lead,0,0,Open,0,0,0.0,7,1
77224,bdBaaebee1EDd78,Mallory Wagner,"Norman, Nixon and Hanson",https://miranda-mccarthy.com/,Podcast,Events,On Hold,0,0,Open,6,6,0.0,7,1
77225,ffbc1FbcF1FAbAd,Terrence Sellers,Morales PLC,https://griffin-wolfe.com/,Cold Call,Outbound,Qualified,0,0,Open,2,2,0.0,5,1
77226,7F06A86Cf1DBbA7,Sabrina Livingston,"Clements, Koch and Kidd",https://hobbs-ingram.org/,Partner Program,Referral / Partner,Negotiation,0,0,Open,5,5,0.0,7,1
77227,abfc439faDfD0E8,Victoria Reese,"Schneider, Levine and Suarez",http://www.adkins.com/,Organic Search (SEO),Inbound,Negotiation,0,0,Open,5,5,0.0,8,1
77228,BcFbec2FFB9EC84,Felicia Huynh,"Kerr, Nielsen and Franco",http://www.washington.net/,Organic Search (SEO),Inbound,Qualified,0,0,Open,2,2,0.0,6,1
77229,9F9bccc63cAdCf0,Marvin Flowers,"Trevino, Robertson and Rosario",http://shaffer.biz/,Facebook Ads,Paid Ads,Closed Won,1,1,Won,7,7,-0.2,5,1
77230,Fa7a6c2BAf2eC1a,Peggy Cisneros,Kirby-Delgado,http://gallegos-ramirez.com/,Organic Search (SEO),Inbound,Proposal Sent,0,0,Open,4,4,0.0,4,1
77231,b7f5Bc25A28FFAb,Dillon Flynn,"Boyer, Rocha and Morton",http://www.peck.com/,Referral,Referral / Partner,Re-engagement,0,0,Open,1,1,0.0,4,1
77232,be2DeC8aF88738D,Clayton Key,Parsons-Gardner,http://hanson-ramos.biz/,Referral,Referral / Partner,Qualified,0,0,Open,2,2,0.1875,6,1
77233,9366c388691b4ED,Harry Olson,Rhodes-Guerrero,https://perry-gomez.org/,Webinars,Events,Contacted,0,0,Open,3,3,0.0,6,1
77234,ffafF77f6d00af8,Michaela Marks,Bullock LLC,http://hinton.org/,Cold Call,Outbound,Contacted,0,0,Open,3,3,0.0,4,1
77235,7036F6DDDBA2944,Gavin Pham,Fry and Sons,http://chung.org/,Google Ads,Paid Ads,Proposal Sent,0,0,Open,4,4,0.0,5,1
77236,03da1bcfB4f9Edc,Charlotte Herrera,Esparza Group,http://madden-reese.com/,Podcast,Events,Disqualified,0,1,Lost,9,9,0.4,5,1
77237,CfFa8dcD5Cabf84,Shane Little,Winters-Watts,https://orr.com/,Referral,Referral / Partner,On Hold,0,0,Open,6,6,0.0,7,1
77238,ecAFdEb1e98cedE,Emma Lester,"Beltran, Barry and Bernard",http://www.cummings-barton.com/,Google Ads,Paid Ads,Re-engagement,0,0,Open,1,1,0.3667,5,1
77239,12fbE608Decda47,Jasmine Nolan,"Huffman, Woodward and Hendrix",https://ponce-fox.com/,Social Media,Social Media,New Lead,0,0,Open,0,0,0.0,6,1
77240,E326D0AbE93a8b3,Eugene Gonzales,"Peterson, Mcclain and Becker",http://rivas.com/,Chatbot,Inbound,Contacted,0,0,Open,3,3,0.0,4,1
77241,BAF0971db3ADDcc,Bryan Oneal,"Cooke, Hebert and Skinner",http://lopez.com/,Facebook Ads,Paid Ads,New Lead,0,0,Open,0,0,-0.0625,6,1
77242,eeAb65DA05D9ece,Collin Mercado,Burton PLC,https://sheppard.com/,Referral,Referral / Partner,Negotiation,0,0,Open,5,5,0.0,6,1
77243,cF4CCE55F195681,Sheryl Meyer,Knapp-Chase,https://www.grant-rodriguez.com/,Cold Email,Outbound,On Hold,0,0,Open,6,6,0.1667,4,1
77244,54082971b16AFf0,Darrell Sanchez,Newman Group,https://www.stevens-glass.com/,Content Marketing,Inbound,Contacted,0,0,Open,3,3,-0.5,6,1
77245,dC61DAeDa8FA64A,Damon Berry,"Meyers, Herman and Washington",https://montoya.info/,Retargeting Ads,Paid Ads,Qualified,0,0,Open,2,2,0.1,7,1
77246,884Dbb48D06AFea,Zoe Gentry,"Mejia, Chan and Dodson",https://www.bradley.info/,Podcast,Events,On Hold,0,0,Open,6,6,0.0,6,1
77247,8b1CedC5eA371e9,Melanie Clements,Stein-Lyons,http://bolton.info/,Podcast,Events,Re-engagement,0,0,Open,1,1,0.3333,7,1
77248,EF7941D13Fe6bE9,Malik Collins,York-Burton,http://sellers.info/,Google Ads,Paid Ads,Closed Won,1,1,Won,7,7,-0.1,7,1
77249,6cF558ABdFEE17E,Rachael Rivers,"Luna, Ferrell and Morrison",https://www.walls.com/,Other,Other,On Hold,0,0,Open,6,6,0.0682,8,1
77250,dcbDdFddbEEc1Ae,Tracie Best,Clements-Gross,https://mcfarland.com/,Referral,Referral / Partner,Contacted,0,0,Open,3,3,0.3136,6,1
77251,eF9b0FEeeeABbD2,Kaitlyn Grimes,Stephenson-Winters,http://farley-conway.com/,Podcast,Events,Qualified,0,0,Open,2,2,0.0,7,1
77252,7FC026893a747CF,Roy Suarez,Dyer PLC,http://www.santana-rollins.com/,Google Ads,Paid Ads,Negotiation,0,0,Open,5,5,0.0333,8,1
77253,ca7c3F3BF44B35E,Colton Compton,Vasquez-May,https://robinson.net/,Social Media,Social Media,Disqualified,0,1,Lost,9,9,-0.125,7,1
77254,4D4BdabcFBf75b4,Sandra Sloan,York Ltd,http://www.zimmerman.com/,Retargeting Ads,Paid Ads,Re-engagement,0,0,Open,1,1,0.4,6,1
77255,DAa6FACdC0ADc89,Mitchell Madden,Cross-Miller,https://www.mcmahon.org/,Organic Search (SEO),Inbound,Proposal Sent,0,0,Open,4,4,0.5,5,1
77256,0C5E5adF3bc87C0,Vernon Reese,Hicks Inc,http://www.wells.net/,Direct Traffic,Inbound,Re-engagement,0,0,Open,1,1,0.0,4,1
77257,daBE6eC3F63Db16,Lacey Carrillo,Bradley-Bright,https://www.richardson.org/,Other,Other,New Lead,0,0,Open,0,0,0.8667,5,1
77258,2521c6e55aBCBc2,Miguel Figueroa,Arellano Ltd,http://salinas-molina.net/,Retargeting Ads,Paid Ads,Qualified,0,0,Open,2,2,0.15,6,1
77259,EfdA2Dc5DedE293,Norman Vaughn,"Hopkins, Clarke and Short",http://www.hicks-andrews.info/,Retargeting Ads,Paid Ads,Contacted,0,0,Open,3,3,0.0,7,1
77260,Bfd2e6b83D964DE,Lawrence Cantrell,"Mcpherson, Pruitt and Shaw",http://www.matthews-meyers.com/,Retargeting Ads,Paid Ads,Re-engagement,0,0,Open,1,1,0.0,3,1
77261,749d21f6bD12dC4,Jimmy Church,Webb-Rose,https://hoffman.info/,Partner Program,Referral / Partner,Closed Lost,0,1,Lost,8,8,0.0,6,1
77262,C33641FcCe86b43,Patricia Hester,Walsh-Duncan,http://barton.com/,Google Ads,Paid Ads,Qualified,0,0,Open,2,2,0.0,7,1
77263,Aa8042eeD3eFA67,Wayne Davidson,"Villanueva, Mooney and Crane",http://key.com/,LinkedIn Outreach,Outbound,Contacted,0,0,Open,3,3,0.4,4,1
77264,A1925c66abFaaAA,Tabitha Pratt,Gallagher-Chambers,http://gonzales.com/,LinkedIn Outreach,Outbound,Qualified,0,0,Open,2,2,-0.1,6,1
77265,18F857d0C6CF6F5,Daniel Chang,"Keller, Stuart and Rocha",http://www.coleman-copeland.com/,Content Marketing,Inbound,On Hold,0,0,Open,6,6,1.0,5,1
77266,c2d603f4f3BcF39,Daisy Roman,Mccullough-Weiss,http://livingston.com/,Purchased List,Outbound,Disqualified,0,1,Lost,9,9,0.1667,5,1
77267,B44976a5e317dbc,Judith Middleton,Odonnell-Grant,https://www.fernandez-camacho.net/,LinkedIn Outreach,Outbound,Negotiation,0,0,Open,5,5,-0.1333,7,1
77268,A2Fb45ABc6eA878,Tom Newman,Boone-Ruiz,http://www.walker-acosta.com/,Facebook Ads,Paid Ads,Qualified,0,0,Open,2,2,0.0,4,1
77269,0fCa39001F3eCbd,Cole Wolfe,Molina and Sons,https://sloan.com/,Social Media,Social Media,Negotiation,0,0,Open,5,5,-0.1875,4,1
77270,bF16dab6C8B8588,Ellen Mckinney,Phillips-Blake,http://www.mullen.com/,Other,Other,Closed Lost,0,1,Lost,8,8,0.0,7,1
77271,0C16B7dDe7EC8CE,Shaun Hunt,Maynard-Peters,https://sellers.com/,Organic Search (SEO),Inbound,New Lead,0,0,Open,0,0,0.0,7,1
77272,Ccf2Adf9fEf8AB8,Charlotte Holloway,Perkins LLC,https://martin.com/,Other,Other,Disqualified,0,1,Lost,9,9,0.0,7,1
77273,a5CfDae8f1d3242,Marc Jacobs,Black Inc,https://www.michael.biz/,Partner Program,Referral / Partner,Contacted,0,0,Open,3,3,0.5,4,1
77274,1aD9b6580C1D662,Hailey Edwards,"Lopez, Chang and Howell",http://kane.com/,Webinars,Events,New Lead,0,0,Open,0,0,0.0,6,1
77275,1dA0Cf7BA2eDE12,Latoya Alvarez,Singh PLC,http://logan.org/,Social Media,Social Media,New Lead,0,0,Open,0,0,0.0,4,1
77276,AfD36fAF39dFE99,Autumn Mcfarland,Reeves-Wyatt,https://nicholson.com/,Partner Program,Referral / Partner,Qualified,0,0,Open,2,2,0.2,5,1
77277,2e39Dcfa35aC2dF,Dwayne Rhodes,Campos Group,http://moyer.com/,Partner Program,Referral / Partner,Closed Lost,0,1,Lost,8,8,0.2,6,1
77278,886b25c81EbdAf7,Hailey Becker,Park-Mayer,https://roth.com/,Referral,Referral / Partner,Contacted,0,0,Open,3,3,-0.1562,7,1
77279,eb579cbaaa2B614,Reginald Sharp,"Dodson, Weiss and French",http://mercer.com/,Direct Traffic,Inbound,Qualified,0,0,Open,2,2,0.0,5,1
77280,B9ADF023B315ff2,Natasha Jacobs,Watts-Greer,https://www.montes-huffman.org/,Podcast,Events,Closed Won,1,1,Won,7,7,0.3571,5,1
77281,d58660646236C21,Angela Branch,Cervantes-Hood,https://www.melendez.net/,Direct Traffic,Inbound,Closed Won,1,1,Won,7,7,0.0,5,1
77282,2B46aEaA8eB2FAd,Ethan Crawford,James-Roman,https://www.estrada-carson.com/,Trade Show,Events,Negotiation,0,0,Open,5,5,0.5,5,1
77283,A1dcde44cbDBfCe,Mary Dalton,Benitez LLC,http://www.dodson.org/,Facebook Ads,Paid Ads,New Lead,0,0,Open,0,0,0.4,6,1
77284,ae4aa53f7ae7B4A,Phillip Le,Gould-Bradshaw,http://www.kemp.com/,Retargeting Ads,Paid Ads,Qualified,0,0,Open,2,2,0.0,3,1
77285,0515b0abddD10Ce,Debbie Moore,"Villarreal, Young and Davies",http://rocha.biz/,Direct Traffic,Inbound,Disqualified,0,1,Lost,9,9,0.0,5,1
77286,b30e8d6d933b19d,Alexandra Mora,"Bass, Noble and Mccann",http://miller.com/,Google Ads,Paid Ads,Closed Lost,0,1,Lost,8,8,0.0,4,1
77287,Fc9eE54fEd1E5FA,Kiara Bender,Choi-Baker,https://www.bennett.com/,Networking Event,Events,Closed Won,1,1,Won,7,7,0.0,7,1
77288,21EF6A23e79cC0e,Shawna Evans,Bailey-Best,http://chang-mora.com/,Chatbot,Inbound,New Lead,0,0,Open,0,0,0.0,7,1
77289,74f205b37eb1e97,Leah Dougherty,"Fletcher, Werner and Richmond",https://www.pittman-parker.com/,LinkedIn Outreach,Outbound,New Lead,0,0,Open,0,0,0.15,4,1
77290,59a4efa7Cef9096,Darin Browning,Cortez-Prince,https://walker.com/,Cold Email,Outbound,Closed Lost,0,1,Lost,8,8,0.0,3,1
77291,6CC1dEFD89Aba94,Yvette Ramsey,Chaney LLC,https://www.fitzgerald.com/,Referral,Referral / Partner,Re-engagement,0,0,Open,1,1,0.0,4,1
77292,4d965CCDaf733FA,Haley Christensen,"Estrada, Rivers and Bentley",http://terry-franco.net/,Webinars,Events,Proposal Sent,0,0,Open,4,4,0.0,7,1
77293,5b8EDFC4afA7BEA,Peter Shaffer,"Clayton, Erickson and Ryan",http://www.mason.info/,Cold Call,Outbound,Closed Lost,0,1,Lost,8,8,0.175,4,1
77294,E8Fa64A6a043B65,Gavin Wagner,"Meyer, Maldonado and Bridges",https://sampson.com/,Cold Email,Outbound,On Hold,0,0,Open,6,6,1.0,7,1
77295,BBE433eCC717717,Erik Fitzpatrick,"Rivera, Bell and Archer",http://richardson.com/,Referral,Referral / Partner,Qualified,0,0,Open,2,2,0.0833,6,1
77296,8E8289eE2D8bfC3,Cynthia Carney,Bradley and Sons,http://howell.biz/,Organic Search (SEO),Inbound,Negotiation,0,0,Open,5,5,0.1364,4,1
77297,9Fd7AA3eFc7fbde,Frances Wolfe,Meza-Miles,https://www.dodson.com/,Podcast,Events,Contacted,0,0,Open,3,3,0.0,5,1
77298,DECC7fBFfbEfFb0,Carolyn King,"Huerta, Nguyen and Black",https://woods.com/,Other,Other,Closed Won,1,1,Won,7,7,0.0,6,1
77299,c8Cd9Eb0A8BAC5C,Kaylee Frazier,Pham-Cuevas,https://www.vaughan.org/,Retargeting Ads,Paid Ads,Contacted,0,0,Open,3,3,0.33,6,1
77300,3EE38B71cf8516c,Manuel Bradford,Sharp and Sons,https://www.graves.net/,Chatbot,Inbound,Closed Lost,0,1,Lost,8,8,0.0,7,1
77301,cfeBa2eF37CD473,Joan Harper,"Juarez, Mason and Donaldson",https://www.pitts.net/,Other,Other,Qualified,0,0,Open,2,2,-0.0714,4,1
77302,E2e7DBEdaBDbA9e,Caitlyn Henson,Sawyer-Jackson,http://www.roach.net/,Networking Event,Events,New Lead,0,0,Open,0,0,0.0,4,1
77303,0D08E9B51df7eD4,Omar Clayton,"Benton, Floyd and Hester",https://www.howard.com/,Direct Traffic,Inbound,Proposal Sent,0,0,Open,4,4,0.0,5,1
77304,8eDFE2A7B4276a1,Joshua Acevedo,Gilbert-Boyle,http://singleton-lambert.biz/,Organic Search (SEO),Inbound,New Lead,0,0,Open,0,0,0.0,7,1
77305,CC7D30801C5aa30,Hayley Valdez,"Stanley, Coffey and Flynn",http://boyer.com/,Purchased List,Outbound,Re-engagement,0,0,Open,1,1,0.1,6,1
77306,930C7B1A45E0A94,Dave Fields,Savage-Newton,https://www.blanchard.biz/,Networking Event,Events,Closed Won,1,1,Won,7,7,0.0,7,1
77307,7EB4bd5cAf73AcF,James Barnes,Mcfarland-Mendoza,https://www.reeves-wong.biz/,Cold Email,Outbound,New Lead,0,0,Open,0,0,-0.125,7,1
77308,69a82C5C80A946e,Dylan Todd,Gaines-Christensen,http://flowers.com/,Referral,Referral / Partner,Closed Lost,0,1,Lost,8,8,0.375,7,1
77309,843E29aacfded5C,Kristen Esparza,"Shields, Lynch and Herman",http://moody.org/,Website Form,Inbound,Re-engagement,0,0,Open,1,1,0.25,4,1
77310,F5eb865ca1b1f82,Alexa Vincent,Ball Inc,https://www.stanley.net/,LinkedIn Outreach,Outbound,Disqualified,0,1,Lost,9,9,-0.2917,7,1
77311,7F68fbcb0a6Edee,Virginia Hines,Yoder-Mcgee,http://www.chen.net/,Other,Other,Closed Lost,0,1,Lost,8,8,0.35,8,1
77312,c6EFE8EA9AdaCaF,Susan Vazquez,Mercer and Sons,http://www.watkins.com/,Cold Call,Outbound,Re-engagement,0,0,Open,1,1,0.0,7,1
