index,account_id,source,source_group,deal_stage,stage_ordinal,outcome,is_won,is_closed,notes_sentiment,notes_word_count,lead_owner,company
70546,9eE1Da4adfe6ACe,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,0.1667,7,Lonnie Browning,"Barrera, Kidd and Frey"
70547,E2A0f777E610c8C,Cold Email,Outbound,Negotiation,5,Open,0,0,0.0,6,Fernando Faulkner,Contreras-Hanson
70548,d0764E61EA07F40,Social Media,Social Media,Proposal Sent,4,Open,0,0,0.2,3,Lonnie Huff,"Patel, Stewart and Gillespie"
70549,2fDBd636b60155c,Trade Show,Events,Closed Won,7,Won,1,1,0.0,6,Morgan Cohen,Woodward and Sons
70550,055d8C921E9cbf7,Chatbot,Inbound,On Hold,6,Open,0,0,0.0,7,Ricardo Bowers,Forbes-Ruiz
70551,F5baD72cfb72f6b,Retargeting Ads,Paid Ads,New Lead,0,Open,0,0,0.0682,7,Michele Rosario,"Wallace, Good and Mccoy"
70552,fa3D75a3cc102Bb,Partner Program,Referral / Partner,Negotiation,5,Open,0,0,0.0833,6,Frances Andersen,Holmes-Richards
70553,fF0fb9df5bcD8E3,Google Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,5,Heather Bridges,"Levy, Logan and Serrano"
70554,791bF9222f7d85d,Website Form,Inbound,Contacted,3,Open,0,0,0.0,7,Chris Aguilar,Ellison PLC
70555,6F6e8C4202C5863,Partner Program,Referral / Partner,Contacted,3,Open,0,0,0.0,5,Stacy Ford,Hobbs-Schroeder
70556,14DBd0BEF9c8D5b,Cold Call,Outbound,Proposal Sent,4,Open,0,0,0.0,4,Beverly Holloway,"Goodwin, Watkins and Harrison"
70557,bA587A959CCbfe8,Chatbot,Inbound,Re-engagement,1,Open,0,0,0.0,3,Wayne Wolf,Reynolds Group
70558,81CF8d07C81DC50,Facebook Ads,Paid Ads,On Hold,6,Open,0,0,0.35,6,Dominic Clarke,Riley Group
70559,0b676ADf73aA8a6,Content Marketing,Inbound,Negotiation,5,Open,0,0,0.0,7,Amber May,Burnett Ltd
70560,eEA755C02d3dcdB,Chatbot,Inbound,Qualified,2,Open,0,0,0.0,6,Mario Graves,"Fischer, Clements and Santos"
70561,bE74EB63c7A3e4F,Website Form,Inbound,On Hold,6,Open,0,0,-0.125,7,Christian Ellison,Mccarty-Tanner
70562,Fdb2b176a2AE7Cf,Networking Event,Events,Re-engagement,1,Open,0,0,0.0,4,Pam Chavez,Everett-Dean
70563,71023Babcf36Bd6,Podcast,Events,Closed Won,7,Won,1,1,0.0,3,Gene Patrick,Downs-Holloway
70564,2B69EF49375DA9f,Partner Program,Referral / Partner,Disqualified,9,Lost,0,1,-0.0833,4,Stefanie Park,Khan-Bean
70565,F662Cc91374DeEf,Cold Email,Outbound,Re-engagement,1,Open,0,0,-0.15,4,Leroy Sanchez,Mcconnell Group
70566,72dAE79fdec07C3,Purchased List,Outbound,Re-engagement,1,Open,0,0,0.2667,5,Javier Vincent,Owen-Boyle
70567,a5A5bEECcd0C22e,Referral,Referral / Partner,On Hold,6,Open,0,0,0.0,5,Bailey Fitzpatrick,"Khan, Bond and Cervantes"
70568,cd7aBe6E196beb8,Retargeting Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.0333,7,Jeremiah Ellis,Snow and Sons
70569,3E5Ea5849db5Ccf,LinkedIn Outreach,Outbound,Negotiation,5,Open,0,0,0.0,6,Alec Mills,Willis-Matthews
70570,2e74bb59F7Dd8BD,Trade Show,Events,Contacted,3,Open,0,0,0.0,3,Sheila Blevins,Faulkner Group
70571,1EB1CAf5afCcECb,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,-0.4,3,Jim Rasmussen,Serrano-Cabrera
70572,B5bCc8E133eAebB,Direct Traffic,Inbound,New Lead,0,Open,0,0,0.25,6,Becky Yang,"Villa, Crosby and Miller"
70573,EDFF0AEaEef50B5,Webinars,Events,Qualified,2,Open,0,0,0.0,5,Evelyn Vega,Robinson PLC
70574,fE5D52f74F4BB0A,Facebook Ads,Paid Ads,Qualified,2,Open,0,0,0.0,5,Victoria Meadows,Baird LLC
70575,EE9fA1A2CD9140b,Networking Event,Events,Proposal Sent,4,Open,0,0,0.0,5,Sonia Rosario,Shannon Ltd
70576,e5cDf2f2fCB9481,Content Marketing,Inbound,New Lead,0,Open,0,0,0.1875,7,Marissa Rodriguez,Anderson and Sons
70577,Da61b2bacEFEC2a,Other,Other,Proposal Sent,4,Open,0,0,0.0,8,Marisa Hickman,Howard-Gregory
70578,afBF44dabC3eFd0,Referral,Referral / Partner,Closed Lost,8,Lost,0,1,-0.3,8,Jonathon Becker,Nash-Atkinson
70579,d14BD9Fc5535F43,Retargeting Ads,Paid Ads,Disqualified,9,Lost,0,1,-0.35,7,Norman Ponce,Stephenson and Sons
70580,e02FA5cb88c7125,Purchased List,Outbound,Re-engagement,1,Open,0,0,0.0,7,Paula Farmer,"Adkins, Jacobson and Maddox"
70581,fC94FD8DE93F14a,Organic Search (SEO),Inbound,Re-engagement,1,Open,0,0,0.0,4,Shawn Burns,Pace Ltd
70582,dFB853DdB9Ee71A,Organic Search (SEO),Inbound,Closed Lost,8,Lost,0,1,0.0,5,Candice Blevins,Knapp-Washington
70583,a284A92dBe3025d,Chatbot,Inbound,Re-engagement,1,Open,0,0,0.5321,7,Stuart Russo,Dudley Inc
70584,d953C3e20B2F2bd,Organic Search (SEO),Inbound,New Lead,0,Open,0,0,-0.1562,8,Daisy Butler,Dawson-Vasquez
70585,ddac6aeF9AbcAaF,Podcast,Events,Proposal Sent,4,Open,0,0,0.0,7,Kara Orr,"Kirby, Caldwell and Mccullough"
70586,935aA19bAcFbB4D,Trade Show,Events,Closed Lost,8,Lost,0,1,0.0,4,Sydney Mason,"Doyle, Dominguez and Golden"
70587,A0EBd6bd8d5cbCb,Other,Other,Closed Lost,8,Lost,0,1,0.0,6,Willie Lam,Blackwell-Archer
70588,042b5CFEaf81eD6,Google Ads,Paid Ads,On Hold,6,Open,0,0,0.3,7,Carrie Gomez,Watts-Stein
70589,97EcFB3ddafFF3b,Purchased List,Outbound,Qualified,2,Open,0,0,0.1071,5,Jeremiah Daniels,Larsen and Sons
70590,F611c734C5a4BfD,Trade Show,Events,Negotiation,5,Open,0,0,0.1,6,Rachael Levine,Velazquez-Williamson
70591,BF252e2139E6aeD,Webinars,Events,Disqualified,9,Lost,0,1,0.16,7,Mandy Frank,Peck-Moyer
70592,2B19cAdE2406Afc,Purchased List,Outbound,Closed Lost,8,Lost,0,1,0.4333,7,Sandy Mccarty,"Orr, Sloan and Holden"
70593,fB9EDD91D4b742f,Partner Program,Referral / Partner,Negotiation,5,Open,0,0,0.0,5,Lawrence Carter,Savage LLC
70594,79CCa50B5Fd6fDD,Referral,Referral / Partner,Disqualified,9,Lost,0,1,0.1,7,Stefanie Newton,Graham-Delacruz
70595,044BA8d4aA15Bc9,Website Form,Inbound,On Hold,6,Open,0,0,0.0,4,Mercedes Pacheco,"Sherman, Mccall and Hamilton"
70596,95bF0aFaC31E0dB,Cold Email,Outbound,Proposal Sent,4,Open,0,0,-0.05,6,Charles Marshall,Landry Ltd
70597,3a073eb5397244a,Trade Show,Events,Closed Lost,8,Lost,0,1,0.3167,6,Cassandra Wiley,"Ramsey, Trujillo and Shepherd"
70598,62aaFEaa9c0eCab,Networking Event,Events,Closed Won,7,Won,1,1,0.125,5,Lonnie Campbell,Ball-Lucero
70599,0a1269DEaff5bf0,Webinars,Events,Closed Lost,8,Lost,0,1,0.0,6,Paula Miller,Murillo-Buchanan
70600,f9C9B12D4AAcc8e,Cold Call,Outbound,Negotiation,5,Open,0,0,-0.0833,5,Pam Ferguson,Mccall and Sons
70601,ffa16802dC177F9,Partner Program,Referral / Partner,Qualified,2,Open,0,0,0.1,3,Justin Buchanan,Barajas Ltd
70602,45A182A987dDf1c,Podcast,Events,Qualified,2,Open,0,0,0.0,4,Vanessa Moses,Huff Ltd
70603,c80d956a4F1A8dB,Referral,Referral / Partner,Closed Lost,8,Lost,0,1,-0.25,5,Mckenzie Bean,Meza-Stevens
70604,FeFc75dBB9B673A,Facebook Ads,Paid Ads,Re-engagement,1,Open,0,0,0.25,5,Theresa Short,Huff-Beard
70605,b73da39bfbfFf3D,Content Marketing,Inbound,On Hold,6,Open,0,0,0.2273,6,Carla Bailey,Frederick Inc
70606,b1F4DA836Bc7E89,Podcast,Events,New Lead,0,Open,0,0,0.3,4,Gary Lewis,"Carrillo, Gregory and Gonzales"
70607,A3ebd1af5aEf80D,Trade Show,Events,Proposal Sent,4,Open,0,0,0.0,4,Rita Obrien,Jennings-Dickerson
70608,F9FDD18eDFF5dC6,Cold Call,Outbound,Proposal Sent,4,Open,0,0,0.3333,3,Susan Hampton,Mcmillan-Mills
70609,eBa8eAEAa98e48C,Retargeting Ads,Paid Ads,New Lead,0,Open,0,0,0.0,6,Lori Frey,Moyer-Buckley
70610,5DEfA3CDc080B7F,Google Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,3,Levi Hahn,Stokes and Sons
70611,E981Cf58BeDa46e,Content Marketing,Inbound,Disqualified,9,Lost,0,1,0.3167,4,Rose Davila,"Church, Benson and Wang"
70612,aA1B9ABa2cBbc5C,Organic Search (SEO),Inbound,Qualified,2,Open,0,0,0.0,7,Tony Burton,Perkins Ltd
70613,E0FBfDe8D61ed3c,Purchased List,Outbound,Negotiation,5,Open,0,0,0.0,5,Timothy Franco,Gallagher-Moses
70614,6b0b5Ce4F4E71E6,Cold Call,Outbound,Proposal Sent,4,Open,0,0,0.0,6,Martha Small,Hancock-Moore
70615,2F46A5E6caD271E,Webinars,Events,Proposal Sent,4,Open,0,0,0.1,6,Kelli Turner,Glover-Briggs
70616,ad724EDD07FDf8F,Partner Program,Referral / Partner,Disqualified,9,Lost,0,1,0.0,4,Jaime Summers,Moody LLC
70617,12DDec449CC35D2,Content Marketing,Inbound,Proposal Sent,4,Open,0,0,0.0,6,Tammy Romero,"Charles, Hobbs and Chase"
70618,67FeaAc78F5AAFf,Other,Other,Negotiation,5,Open,0,0,0.0,6,Eduardo Hoffman,Holland-Reid
70619,855C0C12694A4CD,Retargeting Ads,Paid Ads,Contacted,3,Open,0,0,0.0,3,Joan Carpenter,Bartlett Inc
70620,E4fAebeeBB825A2,Website Form,Inbound,Contacted,3,Open,0,0,0.0,3,Brett Hess,Love LLC
70621,A9036DbDC08EaEf,Google Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,6,Adrienne Ingram,"Parker, Peck and Fields"
70622,ec7bCF0e6FFf159,Google Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.0,4,Kaitlin Hardin,Wolfe Ltd
70623,e7BaB01eCFA9359,Chatbot,Inbound,Contacted,3,Open,0,0,0.1,5,Alexandria Herring,Skinner Inc
70624,BbaeF1B5b7Fae45,Organic Search (SEO),Inbound,On Hold,6,Open,0,0,0.0,6,Christy Cline,Russell Inc
70625,B6B2ccFE5b2D582,Cold Call,Outbound,Qualified,2,Open,0,0,0.0,6,Perry Jacobson,Myers-Brock
70626,Cfa9cC4df5ceCEA,Trade Show,Events,New Lead,0,Open,0,0,0.0,5,Ana Whitaker,"Erickson, Hansen and Cabrera"
70627,6B1bdccbbf1dC7f,Google Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,4,Jeremiah Lara,Figueroa Group
70628,5D84F57c8C4bd2D,Organic Search (SEO),Inbound,Closed Lost,8,Lost,0,1,0.0,7,Glenda Black,Leonard-Mccarthy
70629,6dcDc19F778FA8f,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,5,Victor Bell,Keller-Thomas
70630,5F4e2a66C2ca7DC,Website Form,Inbound,Negotiation,5,Open,0,0,0.0,6,Angel Yu,Martin and Sons
70631,CD43ed2aFCFcDbb,Partner Program,Referral / Partner,On Hold,6,Open,0,0,0.2273,4,Grant Olsen,"Dickerson, Zavala and Thompson"
70632,9f22663a758fD72,Other,Other,Closed Won,7,Won,1,1,-0.3333,4,Mike Bright,Holland and Sons
70633,B7ab3d8AdE6b2fF,Cold Email,Outbound,Closed Won,7,Won,1,1,0.0,3,Nathaniel Burch,Beard-Hampton
70634,Aa476c74De30919,Cold Call,Outbound,On Hold,6,Open,0,0,-0.1111,4,Margaret Escobar,Cole-Skinner
70635,Cdf0dd06721D6c3,Other,Other,New Lead,0,Open,0,0,-0.1,7,Cheryl Rowe,Velazquez-Holloway
70636,FC8a4bAfE63c8cd,Direct Traffic,Inbound,On Hold,6,Open,0,0,0.575,7,Tamara Murillo,Hays-Garcia
70637,2E0Ef9aaCcdd0C7,LinkedIn Outreach,Outbound,Proposal Sent,4,Open,0,0,0.8,7,Marcia Reid,"Monroe, Key and Townsend"
70638,E1b55D9D91bFEBe,Trade Show,Events,Closed Won,7,Won,1,1,0.1,5,Mike Rangel,Mooney LLC
70639,D5c340DBe7f2266,Trade Show,Events,Qualified,2,Open,0,0,0.0333,6,Cassidy Stout,Mccarty and Sons
70640,92D1a8ACDf590fb,Purchased List,Outbound,Negotiation,5,Open,0,0,0.0,7,Tonya Molina,"Barker, Coleman and Velazquez"
70641,FeDb10ABf82fb3b,Facebook Ads,Paid Ads,Disqualified,9,Lost,0,1,0.0,7,Carl Daniel,Palmer-Lynch
70642,Ef7A548dAE6B81D,Facebook Ads,Paid Ads,Negotiation,5,Open,0,0,0.1786,8,Suzanne Fields,Vaughn-Vargas
70643,CFC72fcCf636FcF,Social Media,Social Media,Disqualified,9,Lost,0,1,0.0,4,Alexander Khan,Hardy Ltd
70644,4C4DFe07e3f027C,Trade Show,Events,On Hold,6,Open,0,0,-0.1667,4,Angel Sampson,Flynn Ltd
70645,e2B6fF50fcC9B50,Social Media,Social Media,Negotiation,5,Open,0,0,0.2,5,Sandy Barker,"Fernandez, Cordova and Lamb"
70646,cf88E5BfB2a2642,Chatbot,Inbound,Proposal Sent,4,Open,0,0,0.0,6,Kari Blanchard,Rivas-Peters
70647,aA0ae4cDAED0A22,Direct Traffic,Inbound,Disqualified,9,Lost,0,1,0.0,7,Dwayne Freeman,Ramirez-Harrell
70648,1FcA3fc6dbCA702,Cold Call,Outbound,Contacted,3,Open,0,0,0.4,6,Rebekah Craig,"Conley, Gross and Coffey"
70649,A2b8829E9EDcAE7,Cold Call,Outbound,Negotiation,5,Open,0,0,-0.5,8,Colleen Hodge,Brandt-Warren
70650,fADB1b6D3DD75b5,Content Marketing,Inbound,Contacted,3,Open,0,0,0.0,6,Caleb Gonzales,Wood-Soto
70651,7c5cCd27133Db41,Networking Event,Events,Proposal Sent,4,Open,0,0,0.0,4,Tonya Bautista,Camacho-Herring
70652,38575dDC188cAcC,Purchased List,Outbound,Qualified,2,Open,0,0,-0.25,4,Gabriella Boone,Webb Inc
70653,c7D6015fa4eA313,Facebook Ads,Paid Ads,New Lead,0,Open,0,0,0.1667,4,Gabriel Callahan,Barr LLC
70654,Cf41055AAFFe8ca,LinkedIn Outreach,Outbound,Closed Lost,8,Lost,0,1,0.275,6,Alexandra Luna,Bautista Ltd
70655,FeEA088BE99ab1a,Website Form,Inbound,Re-engagement,1,Open,0,0,0.0,6,Kim Williamson,Snyder-Cline
70656,8ff805aDBD9E818,Facebook Ads,Paid Ads,Disqualified,9,Lost,0,1,0.0778,6,Angel Palmer,Vargas Inc
70657,17E0C3cdC10Aa6c,Purchased List,Outbound,Qualified,2,Open,0,0,0.0,5,Marissa Daniels,Parks-Arellano
70658,8E773D27CC1Acac,Cold Email,Outbound,New Lead,0,Open,0,0,0.0,3,Katrina Cordova,Pratt PLC
70659,ed5aaE07aeEF67a,Trade Show,Events,Closed Won,7,Won,1,1,0.0,6,Emma Pope,Liu-Hale
70660,fF86Ba1D2f02A67,Social Media,Social Media,Closed Won,7,Won,1,1,0.05,5,Jerry Humphrey,"Reed, Holland and Everett"
70661,239064ed6c9Afc1,Social Media,Social Media,Proposal Sent,4,Open,0,0,0.0,5,Tyrone Newman,Espinoza-Rangel
70662,60Fd182E9Fd06e3,Podcast,Events,Qualified,2,Open,0,0,0.8,8,Ryan Knox,"Mejia, Krause and Robertson"
70663,Ab5Bc7cda3d36c3,LinkedIn Outreach,Outbound,Qualified,2,Open,0,0,0.0,4,Calvin Middleton,Phelps-Thompson
70664,37162E75D8A1CdB,Networking Event,Events,Disqualified,9,Lost,0,1,0.0,7,Ethan Richmond,Gardner Group
70665,ea21AeEcA51047d,Website Form,Inbound,Disqualified,9,Lost,0,1,-0.5,5,Patrick Hodge,"Boyd, Kirby and Bishop"
70666,516f1b0A55400E3,Facebook Ads,Paid Ads,Disqualified,9,Lost,0,1,0.5,6,Bryce Salinas,"Sharp, Carey and Good"
70667,41cfDE2e5675Fb0,Social Media,Social Media,New Lead,0,Open,0,0,0.0,5,Curtis Keith,"Benjamin, Schmidt and Barton"
70668,8C011Ee6e517309,Networking Event,Events,New Lead,0,Open,0,0,0.0,4,Joanne Reid,Banks-Black
70669,061d8B15FDEB5EE,Organic Search (SEO),Inbound,Negotiation,5,Open,0,0,0.1167,6,Nicolas Conway,Haynes-Santana
70670,94Ba8cdA6BDABCD,Purchased List,Outbound,On Hold,6,Open,0,0,0.0,6,Perry Pitts,Avila Group
70671,Eca5d59F52FBF13,Retargeting Ads,Paid Ads,Proposal Sent,4,Open,0,0,0.5,5,Martin Castillo,"Gallagher, Case and Moreno"
70672,1fFf2EDbcD9E8ba,Referral,Referral / Partner,New Lead,0,Open,0,0,0.0,7,Alec Walls,"Macias, Barajas and Shepard"
70673,afB85bDC7DD50D5,Other,Other,Contacted,3,Open,0,0,0.0,6,Sophia Richards,Watts-Casey
70674,2D4FaB3f6B61ABC,Purchased List,Outbound,Proposal Sent,4,Open,0,0,0.0,5,Harold Austin,Harris Ltd
70675,6DC0fbdEF6EDAAe,Google Ads,Paid Ads,On Hold,6,Open,0,0,-0.0625,6,Julian Raymond,"Chandler, Vazquez and Rojas"
70676,68AC9Dd4f08cdAa,Chatbot,Inbound,Closed Lost,8,Lost,0,1,0.0,5,Taylor Rollins,"Mejia, Coleman and Robinson"
70677,E22BF7Ec3A5Befa,Chatbot,Inbound,Contacted,3,Open,0,0,0.0,5,Judy Spencer,"Mcguire, Schmidt and White"
70678,98E3aaAEF1ccFef,Website Form,Inbound,Re-engagement,1,Open,0,0,0.0,5,Mercedes Mclaughlin,Horton-Fry
70679,E1f3c2f5fCF93dA,Partner Program,Referral / Partner,Closed Lost,8,Lost,0,1,-0.1,7,Sheena Payne,Payne PLC
70680,eEDc9Bd3cbb7C45,Social Media,Social Media,Proposal Sent,4,Open,0,0,0.0,6,Grant Wilkerson,"Hampton, Knight and Wheeler"
70681,667EdaF2abeEa43,Trade Show,Events,Qualified,2,Open,0,0,0.2,4,Peggy Lynn,Hayden-Bailey
70682,160687C6Eb738A8,LinkedIn Outreach,Outbound,New Lead,0,Open,0,0,0.1,4,Maxwell Mccall,Shields-Mullins
70683,D379dB9760B4B76,Podcast,Events,On Hold,6,Open,0,0,0.1,6,Phyllis Beck,Berger-Armstrong
70684,bC5d8f47f1bAAf0,Podcast,Events,Disqualified,9,Lost,0,1,0.1,8,Jerome Mcneil,Smith PLC
70685,D07ab49DeF46EcC,Podcast,Events,Closed Lost,8,Lost,0,1,0.1,7,Chelsey Franklin,Weiss Inc
70686,FD26BAF0aC842Dd,Chatbot,Inbound,New Lead,0,Open,0,0,0.0,7,Bobby Barr,"Matthews, Wiley and Bautista"
70687,84ac2E5b9afBaBC,Direct Traffic,Inbound,On Hold,6,Open,0,0,0.2,4,Mario Guerra,Gross and Sons
70688,874A0a287bf4DC6,Cold Email,Outbound,Closed Lost,8,Lost,0,1,0.0,5,Kristin Navarro,"Sherman, Randall and Holland"
70689,A9b0eDB31e2A7aE,Chatbot,Inbound,Qualified,2,Open,0,0,0.0,5,Jackson Guerrero,"Hayes, Bean and Hanna"
70690,1cBb7fcE2f5807A,Website Form,Inbound,On Hold,6,Open,0,0,0.0,7,Shawn Haas,Hale-Cooley
70691,2925a1D62306Dca,LinkedIn Outreach,Outbound,Closed Won,7,Won,1,1,0.0,6,Lindsey Hawkins,Myers PLC
70692,a4cD9cfca9Bd0Fe,Chatbot,Inbound,Qualified,2,Open,0,0,0.0,4,Reginald Parrish,Mclaughlin Inc
70693,ADb3a55EE9b904f,Podcast,Events,Re-engagement,1,Open,0,0,-0.0357,6,Joann Mcdowell,"Gates, Daugherty and Orr"
70694,AEEdD0BedF7AEaA,Facebook Ads,Paid Ads,Qualified,2,Open,0,0,0.0,8,Wesley Bates,Houston LLC
70695,10270Bcc0f4a1Ea,Cold Call,Outbound,New Lead,0,Open,0,0,0.0,8,Caitlyn Bradford,"Meza, Kelly and Carson"
70696,5e3cbCDfDecE40f,Social Media,Social Media,Negotiation,5,Open,0,0,0.0,6,Terrence Gamble,Moore Inc
70697,7CFEe9c5D4dbE6a,Networking Event,Events,Re-engagement,1,Open,0,0,0.0,3,Sherri Hogan,"Boyer, Porter and Hale"
70698,B449F342654d8e2,Webinars,Events,Re-engagement,1,Open,0,0,0.2,8,Cory Oneill,Stephens-Hatfield
70699,AA885A5cba11fAA,Referral,Referral / Partner,On Hold,6,Open,0,0,0.0,7,Carrie Garrett,Nelson LLC
70700,8085ccEFAA587cD,Website Form,Inbound,On Hold,6,Open,0,0,-0.3889,5,Sarah Pineda,"Gross, Underwood and Wallace"
70701,5b612eA10B689E5,Retargeting Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,5,Terrence Haynes,Fritz and Sons
70702,b9BdCc7073edaAC,Cold Email,Outbound,On Hold,6,Open,0,0,-0.05,6,Francis Shaffer,"Kane, Wyatt and Little"
70703,da99EaF9fDa696B,LinkedIn Outreach,Outbound,Re-engagement,1,Open,0,0,0.3591,8,Timothy Mercer,Fitzpatrick-Bradshaw
70704,eDbF12dFE763b8c,Networking Event,Events,Closed Won,7,Won,1,1,-0.3,4,Wendy Johnston,"Ortiz, Mcintosh and Reese"
70705,32Aa56e1A5d1750,Google Ads,Paid Ads,Closed Won,7,Won,1,1,0.0,6,Monique Bridges,"Dickson, Salinas and Kidd"
70706,6CdDcc06Aca461b,Direct Traffic,Inbound,Re-engagement,1,Open,0,0,-0.6,6,Richard Casey,Nicholson Group
70707,Ea6c66C32c56d28,Partner Program,Referral / Partner,Re-engagement,1,Open,0,0,0.2,6,Eileen Lindsey,Hughes-Rollins
70708,bfa776F1Bce2579,Website Form,Inbound,Closed Won,7,Won,1,1,0.0,7,Renee Peters,"Boyle, Braun and Bean"
70709,6e9cf1daa02900D,Website Form,Inbound,Disqualified,9,Lost,0,1,0.2,4,Mason Lane,Sheppard-Johns
70710,12C76cd103a454C,Referral,Referral / Partner,Re-engagement,1,Open,0,0,0.0,7,Diane Bowen,Gonzales-Rojas
70711,9Abf1e9c1E42cCD,Podcast,Events,Re-engagement,1,Open,0,0,0.0,3,Robyn Harding,Hopkins-Walton
70712,C0a9dCed47e04Ba,Trade Show,Events,Closed Won,7,Won,1,1,0.2667,8,Jamie Silva,Berry PLC
70713,bb1Ab9faaABf6aA,Facebook Ads,Paid Ads,Qualified,2,Open,0,0,0.4071,7,Marilyn George,Bray LLC
70714,fEeEcCB5985bAE2,Content Marketing,Inbound,Proposal Sent,4,Open,0,0,0.1403,7,Sandra Gonzalez,"Thompson, Esparza and Rich"
70715,dFDC6A48ED0DF74,Other,Other,Negotiation,5,Open,0,0,0.1036,8,Mercedes Pham,"Mccormick, Leach and Bryan"
70716,f755Fa5FE3fE6c9,LinkedIn Outreach,Outbound,Negotiation,5,Open,0,0,0.0,6,Philip Barrera,Riley and Sons
70717,DDd702edDCc1733,Partner Program,Referral / Partner,New Lead,0,Open,0,0,0.375,7,Caroline Todd,Thornton-Giles
70718,bbcD0BECda66B44,Chatbot,Inbound,Contacted,3,Open,0,0,-0.2,6,Noah Huber,"Mcdaniel, Bolton and Bean"
70719,bf82ab7DF4Bde8d,Podcast,Events,Disqualified,9,Lost,0,1,0.4,3,Dwayne Frye,"Fields, Flynn and Morton"
70720,0D34483be390c1F,Content Marketing,Inbound,Re-engagement,1,Open,0,0,0.1,8,Summer Zavala,Norman and Sons
70721,eeFcDa81cFFabF7,Facebook Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,6,Norman Travis,Adkins Ltd
70722,cf91BB7A2e0abe5,Social Media,Social Media,Closed Won,7,Won,1,1,0.4,4,Michele Clay,Campos PLC
70723,759A714A42aAFFD,Referral,Referral / Partner,Qualified,2,Open,0,0,0.0593,4,Roberta Gilmore,Briggs-Colon
70724,a8cE7b8a116d0c9,Webinars,Events,Qualified,2,Open,0,0,0.25,5,Randall Simmons,Barrett-Hart
70725,2f5d08E4dFe3a40,Content Marketing,Inbound,Negotiation,5,Open,0,0,0.0057,4,Beth Meyers,"Beltran, David and Frey"
70726,82F6e7f9d4859Ff,Cold Email,Outbound,Closed Lost,8,Lost,0,1,0.3333,6,Stephen Mcconnell,Davis Ltd
70727,97e717Fc64B6F7F,Networking Event,Events,On Hold,6,Open,0,0,0.0333,7,Todd Macias,"Andrade, Luna and Sanford"
70728,3eb230dB2AF2A90,Google Ads,Paid Ads,Negotiation,5,Open,0,0,0.0,7,Gabrielle Shannon,Vance-Cabrera
70729,c46cb0a32A3aFEd,Partner Program,Referral / Partner,Qualified,2,Open,0,0,-0.2917,5,Adrian Landry,Barajas Ltd
70730,6417eb2D55CadeC,Facebook Ads,Paid Ads,Closed Lost,8,Lost,0,1,0.0,5,Mariah Horne,Strickland-Freeman
70731,0eA36dce5a1BDef,Direct Traffic,Inbound,Proposal Sent,4,Open,0,0,0.0375,5,Leslie Donovan,Kaiser and Sons
70732,d8b3d3feeeEcf1d,Retargeting Ads,Paid Ads,On Hold,6,Open,0,0,0.0,5,Glenda Collier,Adams-Carey
70733,6Cd9a6848ba46Bf,Chatbot,Inbound,On Hold,6,Open,0,0,0.35,5,Shari Dickerson,Dean-Harris
70734,8AF5e79cE8cB24e,Partner Program,Referral / Partner,On Hold,6,Open,0,0,0.0,6,Brandon Francis,Lowe-Valentine
70735,DDd5Cbd4A3D2e4A,Direct Traffic,Inbound,Closed Won,7,Won,1,1,0.0,5,Sara Oconnor,Foster Ltd
70736,AF28EBA29266B66,Content Marketing,Inbound,On Hold,6,Open,0,0,0.025,7,Jennifer Hamilton,Melendez LLC
70737,c19ec10D6bC153c,Referral,Referral / Partner,Proposal Sent,4,Open,0,0,0.0,3,Kylie Stevens,Hanson PLC
70738,b2CEc61EDe5aBcF,Cold Call,Outbound,Proposal Sent,4,Open,0,0,-0.1667,8,Mathew Curtis,Tate Group
70739,ADbd22FDA3ffFA7,Retargeting Ads,Paid Ads,Negotiation,5,Open,0,0,-0.2,7,Ashlee Briggs,Barrett-Bean
70740,5efaFBefF743A00,Content Marketing,Inbound,On Hold,6,Open,0,0,0.0,5,Anita Rivera,Madden-Ingram
70741,afEB72B58Cc0cc0,Chatbot,Inbound,Contacted,3,Open,0,0,0.3571,8,Sara Petersen,Spears-Vance
70742,Dd4be150179Eee1,Cold Call,Outbound,Contacted,3,Open,0,0,0.35,7,Evelyn Stewart,Faulkner-Schultz
70743,57E9d124c60808c,Networking Event,Events,Proposal Sent,4,Open,0,0,0.0,4,Priscilla Potts,Odonnell-Moyer
70744,Ccea230d0c59786,Networking Event,Events,On Hold,6,Open,0,0,0.15,4,Jane Hunter,Le Group
70745,8218B351dCe82DA,Referral,Referral / Partner,Re-engagement,1,Open,0,0,0.8,7,Caleb Anthony,Atkinson-Blankenship
70746,5c7a23faCfAcd41,Partner Program,Referral / Partner,Proposal Sent,4,Open,0,0,0.0813,5,Joseph Chen,"Andersen, Black and Mcdonald"
